InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Generation,QuotaGroup,PremiumStorageCapable
RTX_3090,RTX3090,4,32,64,"{'Gpus': [{'Name': 'RTX3090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98304}}], 'TotalGpuMemoryInMiB': 98304}",0.64,,CN,,,,
RTX_3090,RTX3090,5,32,64,"{'Gpus': [{'Name': 'RTX3090', 'Count': 5, 'MemoryInfo': {'SizeInMiB': 122880}}], 'TotalGpuMemoryInMiB': 122880}",1.25,,IS,,,,
RTX_3090,RTX3090,8,32,64,"{'Gpus': [{'Name': 'RTX3090', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 196608}}], 'TotalGpuMemoryInMiB': 196608}",1.29,,CN,,,,
RTX_4000Ada,RTX4000Ada,1,6,31.41015625,"{""Gpus"":[{""Name"":""RTX4000Ada"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":20475}}],""TotalGpuMemoryInMiB"":20475}",0.2361111111111111,,HU,,,,
RTX_4000Ada,RTX4000Ada,1,6,31.41015625,"{""Gpus"":[{""Name"":""RTX4000Ada"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":20475}}],""TotalGpuMemoryInMiB"":20475}",,0.19611111111111112,HU,,,,
RTX_4060,RTX4060,1,16,62.72265625,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":8188}}],""TotalGpuMemoryInMiB"":8188}",0.12592592592592594,,CA,,,,
RTX_4060,RTX4060,1,16,62.72265625,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":8188}}],""TotalGpuMemoryInMiB"":8188}",,0.07925925925925925,CA,,,,
RTX_4060_Ti,RTX4060,1,12,125.654296875,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16380}}],""TotalGpuMemoryInMiB"":16380}",0.20811111111111108,,CA,,,,
RTX_4060_Ti,RTX4060,1,12,125.654296875,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16380}}],""TotalGpuMemoryInMiB"":16380}",,0.14277777777777778,CA,,,,
RTX_4060_Ti,RTX4060,1,24,125.9599609375,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16380}}],""TotalGpuMemoryInMiB"":16380}",0.20422222222222222,,GB,,,,
RTX_4060_Ti,RTX4060,1,24,125.9599609375,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16380}}],""TotalGpuMemoryInMiB"":16380}",,0.17222222222222222,GB,,,,
RTX_4060_Ti,RTX4060,1,12,31.107421875,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16380}}],""TotalGpuMemoryInMiB"":16380}",0.2627777777777778,,NL,,,,
RTX_4060_Ti,RTX4060,1,12,31.107421875,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16380}}],""TotalGpuMemoryInMiB"":16380}",,0.14277777777777778,NL,,,,
RTX_4060_Ti,RTX4060,1,128,125.6083984375,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16380}}],""TotalGpuMemoryInMiB"":16380}",0.40944444444444444,,TW,,,,
RTX_4060_Ti,RTX4060,1,128,125.615234375,"{""Gpus"":[{""Name"":""RTX4060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16380}}],""TotalGpuMemoryInMiB"":16380}",,0.3427777777777778,TW,,,,
RTX_4060_Ti,RTX4060,4,32,64,"{'Gpus': [{'Name': 'RTX4060', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 65520}}], 'TotalGpuMemoryInMiB': 65520}",0.29,,CN,,,,
RTX_4070S_Ti,RTX4070,4,32,64,"{'Gpus': [{'Name': 'RTX4070', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 65504}}], 'TotalGpuMemoryInMiB': 65504}",0.77,,US,,,,
RTX_4080S,RTX4080S,1,32,62.845703125,"{""Gpus"":[{""Name"":""RTX4080S"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32760}}],""TotalGpuMemoryInMiB"":32760}",0.42833333333333334,,CA,,,,
RTX_4080S,RTX4080S,1,32,62.845703125,"{""Gpus"":[{""Name"":""RTX4080S"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32760}}],""TotalGpuMemoryInMiB"":32760}",,0.35766666666666663,CA,,,,
RTX_4080S,RTX4080S,1,24,31.2490234375,"{""Gpus"":[{""Name"":""RTX4080S"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16376}}],""TotalGpuMemoryInMiB"":16376}",0.44814814814814813,,US,,,,
RTX_4090,RTX4090,1,16,61.951171875,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.48814814814814816,,AU,,,,
RTX_4090,RTX4090,1,16,61.951171875,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.3148148148148148,AU,,,,
RTX_4090,RTX4090,1,24,62.8154296875,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.48814814814814816,,CA,,,,
RTX_4090,RTX4090,1,24,125.697265625,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.4627777777777778,CA,,,,
RTX_4090,RTX4090,1,24,31.408203125,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.43611111111111106,,CN,,,,
RTX_4090,RTX4090,1,24,31.408203125,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.4494444444444444,CN,,,,
RTX_4090,RTX4090,1,32,125.8818359375,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.532962962962963,,DK,,,,
RTX_4090,RTX4090,1,32,125.8818359375,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.3862962962962963,DK,,,,
RTX_4090,RTX4090,1,32,125.7060546875,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":49140}}],""TotalGpuMemoryInMiB"":49140}",0.836111111111111,,GB,,,,
RTX_4090,RTX4090,1,32,125.7060546875,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":49140}}],""TotalGpuMemoryInMiB"":49140}",,0.7694444444444445,GB,,,,
RTX_4090,RTX4090,1,25.6,75.4912109375,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",1.220185185185185,,HU,,,,
RTX_4090,RTX4090,1,25.6,75.4912109375,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,1.0615185185185185,HU,,,,
RTX_4090,RTX4090,1,12,62.3828125,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.7853748148148147,,IN,,,,
RTX_4090,RTX4090,1,24,47.1337890625,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.587037037037037,,JP,,,,
RTX_4090,RTX4090,1,64,251.7607421875,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.5646296296296296,JP,,,,
RTX_4090,RTX4090,1,32,61.8505859375,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.5766666666666667,,MX,,,,
RTX_4090,RTX4090,1,32,61.8505859375,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.55,MX,,,,
RTX_4090,RTX4090,1,32,61.9501953125,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.7027777777777777,,NL,,,,
RTX_4090,RTX4090,1,32,61.9501953125,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.3694444444444444,NL,,,,
RTX_4090,RTX4090,1,32,62.953125,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.5935185185185186,,RO,,,,
RTX_4090,RTX4090,1,32,125.953125,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":49140}}],""TotalGpuMemoryInMiB"":49140}",,0.7268518518518519,RO,,,,
RTX_4090,RTX4090,1,32,55.0009765625,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",0.6094444444444445,,SE,,,,
RTX_4090,RTX4090,1,32,55.0009765625,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.5027777777777778,SE,,,,
RTX_4090,RTX4090,1,32,78.4736328125,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":49140}}],""TotalGpuMemoryInMiB"":49140}",0.6761111111111111,,US,,,,
RTX_4090,RTX4090,1,8,30.8466796875,"{""Gpus"":[{""Name"":""RTX4090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":24564}}],""TotalGpuMemoryInMiB"":24564}",,0.40640740740740744,US,,,,
RTX_4090,RTX4090,2,32,64,"{'Gpus': [{'Name': 'RTX4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.8,,RU,,,,
RTX_4090,RTX4090,2,32,64,"{'Gpus': [{'Name': 'RTX4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.8,,TW,,,,
RTX_4090,RTX4090,4,32,64,"{'Gpus': [{'Name': 'RTX4090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98256}}], 'TotalGpuMemoryInMiB': 98256}",1.49,,RU,,,,
RTX_4090,RTX4090,4,32,64,"{'Gpus': [{'Name': 'RTX4090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98256}}], 'TotalGpuMemoryInMiB': 98256}",1.49,,TW,,,,
RTX_4090,RTX4090,5,32,64,"{'Gpus': [{'Name': 'RTX4090', 'Count': 5, 'MemoryInfo': {'SizeInMiB': 122820}}], 'TotalGpuMemoryInMiB': 122820}",2.2,,IS,,,,
RTX_4090,RTX4090,8,32,64,"{'Gpus': [{'Name': 'RTX4090', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 196512}}], 'TotalGpuMemoryInMiB': 196512}",2.77,,NO,,,,
RTX_4090,RTX4090,8,32,64,"{'Gpus': [{'Name': 'RTX4090', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 196512}}], 'TotalGpuMemoryInMiB': 196512}",2.77,,TW,,,,
RTX_5060,RTX5060,1,12,62.8515625,"{""Gpus"":[{""Name"":""RTX5060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":8151}}],""TotalGpuMemoryInMiB"":8151}",0.12592592592592594,,CA,,,,
RTX_5060,RTX5060,1,12,62.8515625,"{""Gpus"":[{""Name"":""RTX5060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":8151}}],""TotalGpuMemoryInMiB"":8151}",,0.09625925925925927,CA,,,,
RTX_5060,RTX5060,1,24,62.8837890625,"{""Gpus"":[{""Name"":""RTX5060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":8151}}],""TotalGpuMemoryInMiB"":8151}",0.14814814814814814,,GB,,,,
RTX_5060,RTX5060,1,24,62.8837890625,"{""Gpus"":[{""Name"":""RTX5060"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":8151}}],""TotalGpuMemoryInMiB"":8151}",,0.1348148148148148,GB,,,,
RTX_5060_Ti,RTX5060Ti,1,22,62.9326171875,"{""Gpus"":[{""Name"":""RTX5060Ti"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16311}}],""TotalGpuMemoryInMiB"":16311}",0.14407407407407408,,CA,,,,
RTX_5060_Ti,RTX5060Ti,1,22,62.9326171875,"{""Gpus"":[{""Name"":""RTX5060Ti"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16311}}],""TotalGpuMemoryInMiB"":16311}",,0.08307407407407406,CA,,,,
RTX_5060_Ti,RTX5060Ti,1,24,125.9599609375,"{""Gpus"":[{""Name"":""RTX5060Ti"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16311}}],""TotalGpuMemoryInMiB"":16311}",0.23092592592592592,,GB,,,,
RTX_5060_Ti,RTX5060Ti,1,24,125.9599609375,"{""Gpus"":[{""Name"":""RTX5060Ti"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16311}}],""TotalGpuMemoryInMiB"":16311}",,0.18425925925925926,GB,,,,
RTX_5070,RTX5070,1,10,62.96875,"{""Gpus"":[{""Name"":""RTX5070"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":12227}}],""TotalGpuMemoryInMiB"":12227}",0.16111111111111112,,CA,,,,
RTX_5070,RTX5070,1,10,62.96875,"{""Gpus"":[{""Name"":""RTX5070"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":12227}}],""TotalGpuMemoryInMiB"":12227}",,0.14777777777777779,CA,,,,
RTX_5070,RTX5070,1,12,23.2568359375,"{""Gpus"":[{""Name"":""RTX5070"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":12227}}],""TotalGpuMemoryInMiB"":12227}",0.2588888888888889,,FR,,,,
RTX_5070,RTX5070,1,12,23.2568359375,"{""Gpus"":[{""Name"":""RTX5070"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":12227}}],""TotalGpuMemoryInMiB"":12227}",,0.24555555555555555,FR,,,,
RTX_5070,RTX5070,1,12,31.21484375,"{""Gpus"":[{""Name"":""RTX5070"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":12227}}],""TotalGpuMemoryInMiB"":12227}",0.20814814814814814,,US,,,,
RTX_5070,RTX5070,1,12,31.21484375,"{""Gpus"":[{""Name"":""RTX5070"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":12227}}],""TotalGpuMemoryInMiB"":12227}",,0.18148148148148147,US,,,,
RTX_5070,RTX5070,4,32,64,"{'Gpus': [{'Name': 'RTX5070', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 48908}}], 'TotalGpuMemoryInMiB': 48908}",0.37,,CN,,,,
RTX_5070_Ti,RTX5070Ti,1,16,62.849609375,"{""Gpus"":[{""Name"":""RTX5070Ti"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",0.2601851851851852,,CA,,,,
RTX_5070_Ti,RTX5070Ti,1,16,62.849609375,"{""Gpus"":[{""Name"":""RTX5070Ti"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",,0.1935185185185185,CA,,,,
RTX_5070_Ti,RTX5070Ti,1,16,29.9638671875,"{""Gpus"":[{""Name"":""RTX5070Ti"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",0.387037037037037,,US,,,,
RTX_5070_Ti,RTX5070Ti,1,16,29.9638671875,"{""Gpus"":[{""Name"":""RTX5070Ti"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",,0.36037037037037034,US,,,,
RTX_5080,RTX5080,1,16,47.1396484375,"{""Gpus"":[{""Name"":""RTX5080"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",0.3494444444444444,,CZ,,,,
RTX_5080,RTX5080,1,16,47.1396484375,"{""Gpus"":[{""Name"":""RTX5080"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",,0.2571111111111111,CZ,,,,
RTX_5080,RTX5080,1,12,62.3828125,"{""Gpus"":[{""Name"":""RTX5080"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",0.5793054814814815,,IN,,,,
RTX_5080,RTX5080,1,24,60.4384765625,"{""Gpus"":[{""Name"":""RTX5080"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",0.41481481481481486,,US,,,,
RTX_5080,RTX5080,1,24,60.4384765625,"{""Gpus"":[{""Name"":""RTX5080"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":16303}}],""TotalGpuMemoryInMiB"":16303}",,0.3814814814814815,US,,,,
RTX_5090,RTX5090,1,20,62.2548828125,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",0.6027777777777777,,AU,,,,
RTX_5090,RTX5090,1,20,62.2548828125,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",,0.5694444444444444,AU,,,,
RTX_5090,RTX5090,1,48,125.767578125,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",0.7767592592592593,,CA,,,,
RTX_5090,RTX5090,1,48,125.767578125,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",,0.5380925925925926,CA,,,,
RTX_5090,RTX5090,1,24,61.90625,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",0.6455555555555555,,CL,,,,
RTX_5090,RTX5090,1,16,62.97265625,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",1.1734444444444445,,CZ,,,,
RTX_5090,RTX5090,1,16,62.97265625,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",,0.5694444444444444,CZ,,,,
RTX_5090,RTX5090,1,32,60.46875,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",0.8227777777777777,,DK,,,,
RTX_5090,RTX5090,1,32,60.46875,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",,0.42277777777777775,DK,,,,
RTX_5090,RTX5090,1,18.285714285714285,71.958984375,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",0.642962962962963,,EE,,,,
RTX_5090,RTX5090,1,32,61.9130859375,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",0.6833333333333333,,ES,,,,
RTX_5090,RTX5090,1,32,61.9130859375,"{""Gpus"":[{""Name"":""RTX5090"",""Count"":1,""MemoryInfo"":{""SizeInMiB"":32607}}],""TotalGpuMemoryInMiB"":32607}",,0.6300000333333333,ES,,,,
